5_13_21_NDVI,TWI,Elevation,Slope,Insolation
0.0113864699,7.56096649,337.21566772,0.614944756,17.5
0.0113864699,7.6365881,337.21810913,0.2239251137,17.5
0.0114758471,3.09821558,336.97463989,10.65653038,17.859592438
0.0114758471,2.91437769,336.78027344,11.574552536,17.979383469
0.0114758471,2.95200157,336.55630493,12.2697258,17.984157562
0.0114758471,3.15192509,336.32202148,12.741875648,17.8647995
0.0114758471,3.31922126,336.08901978,13.370277405,17.755208969
0.0114758471,3.32270026,335.82492065,15.081636429,17.8695755
0.0114758471,3.52694893,335.43310547,16.476697922,17.853948593
0.0114758471,4.08772516,335.0541687,15.619645119,17.365016937
0.0114758471,4.3708725,334.83242798,14.360876083,16.765625
0.0114758471,4.3630228,334.67507935,13.953807831,16.515190125
0.0114758471,2.64405131,336.61355591,12.424704552,17.374782562
0.0114758471,2.68064117,336.40325928,13.163210869,17.604600906
0.0114758471,2.82563639,336.16491699,13.677219391,17.719400406
0.0114758471,3.02959394,335.9163208,13.993348122,17.504774094
0.0114758471,3.16086054,335.66867065,14.477477074,17.400608063
0.0114758471,3.14732575,335.3885498,16.039352417,17.734809875
0.0114758471,3.35953259,334.97674561,17.221767426,17.729166031
0.0114758471,3.99208021,334.58221436,16.066680908,17.140190125
0.0114758471,4.34800673,334.35583496,14.558900833,16.645833969
0.0114758471,4.39618587,334.19949341,14.012579918,16.5054245
0.0114758471,2.6734674,336.18566895,14.109341621,16.760416031
0.0114758471,2.6627202,335.96820068,14.607753754,16.890192032
0.0114758471,2.77243567,335.72323608,14.907388687,17.119791031
0.0114758471,2.93762398,335.46774292,15.030937195,17.125217438
0.0114758471,3.03561926,335.21282959,15.320620537,17.145833969
0.0114758471,3.00473213,334.92474365,16.668182373,17.609375
0.0114758471,3.21231604,334.50366211,17.603593826,17.718967438
0.0114758471,3.89405131,334.10360718,16.180353165,17.135198593
0.0114758471,4.31221962,333.87863159,14.463974953,16.645616531
0.0114758471,4.41599703,333.72717285,13.800893784,16.5054245
0.0114758471,2.72266865,335.69711304,15.531557083,16.265625
0.0114758471,2.67246532,335.47946167,15.805662155,16.390407562
0.0114758471,2.74379539,335.23568726,15.888796806,16.625
0.0114758471,2.87201643,334.98196411,15.802214622,16.750217438
0.0114758471,2.93831301,334.72879028,15.876059532,16.895833969
0.0114758471,2.8904779,334.4420166,16.983083725,17.484375
0.0114758471,3.09127617,334.02236938,17.676334381,17.718532562
0.0114758471,3.80468059,333.62634277,16.049377441,17.245008469
0.0114758471,4.27032471,333.40841675,14.192937851,16.7554245
0.0114758471,4.42378235,333.26519775,13.454375267,16.5102005
0.0114758471,2.76474738,335.15701294,16.59967041,16.0102005
0.0114758471,2.70230389,334.94534302,16.666669846,16.130208969
0.0114758471,2.7402637,334.71032715,16.541912079,16.2554245
0.0114758471,2.83196235,334.46688843,16.258022308,16.390192032
0.0114758471,2.86634946,334.2243042,16.134672165,16.651041031
0.0114758471,2.80135632,333.94769287,17.020580292,17.359592438
0.0114758471,2.99851227,333.53875732,17.51666069,17.713541031
0.0114758471,3.73186469,333.15444946,15.772701263,17.250217438
0.0114758471,4.22913933,332.94802856,13.84300518,16.765625
0.0114758471,4.42291689,332.81536865,13.047797203,16.520616531
0.0222222228,9.33421993,382.33007812,0.1112871766,17.494358063
0.0222222228,9.27456284,382.33297729,0.2001882047,17.46875
0.0222222228,9.09352875,382.33670044,1.242185235,17.190753937
0.0222222228,8.25871181,382.35043335,5.0644812584,16.30642128
0.0222222228,7.49549198,382.45626831,13.359464645,13.24023056
0.0222222228,9.25298977,382.32815552,0.3870939314,17.347005844
0.0222222228,9.0251112,382.33325195,1.8257662058,16.906900406
0.0222222228,8.19447613,382.35202026,6.575925827,15.932507515
0.0222222228,7.37388372,382.53735352,15.497106552,13.148867607
0.0222222228,6.18315077,383.02456665,26.638469696,8.7165765762
0.0222222228,8.92926025,382.33078003,2.4868080616,16.747394562
0.0222222228,8.15256786,382.38253784,7.726919651,14.689667702
0.0222222228,7.24338484,382.60690308,16.691556931,12.255857468
0.0222222228,5.9176569,383.16738892,26.699802399,9.4910993576
0.0222222228,2.88148451,384.04321289,34.603996277,7.0544695854
0.0222222228,8.16906166,382.40209961,8.233789444,14.773217201
0.0222222228,7.17921925,382.67636108,16.743743896,11.482635498
0.0222222228,5.70804882,383.24978638,25.581180573,9.0729150772
0.0222222228,2.1315589,384.08795166,32.07283783,8.0985240936
0.0222222228,1.1742028,385.09790039,35.771408081,7.6488714218
0.0222222228,7.23846579,382.69070435,15.991087914,11.940535545
0.0222222228,5.65842152,383.25698853,23.683385849,9.7630195618
0.0222222228,2.05369639,384.03604126,29.149412155,8.8140182495
0.0222222228,1.221856,384.96228027,32.321460724,8.5414495468
0.0222222228,1.14510071,386.00094604,33.744358063,8.6458339691
0.0252667032,4.35434437,337.40167236,6.5670833588,17.739801407
0.0252667032,4.15427494,337.36846924,6.9167461395,17.9741745
0.0252667032,3.97231412,337.28225708,7.7557015419,17.759765625
0.0252667032,3.71785617,337.21566772,8.6707620621,17.6352005
0.0252667032,3.41420269,337.12268066,9.6553840637,17.7397995
0.0252667032,3.49392343,337.16101074,7.7094202042,17.495008469
0.0252667032,3.23557138,337.14169312,8.0047922134,17.84375
0.0252667032,3.09697819,337.0244751,9.1959543228,17.729383469
0.0252667032,2.95982981,336.89691162,10.49093914,17.380208969
0.0252667032,2.80537772,336.77770996,11.531521797,17.259983063
0.0252667032,2.77278447,336.86618042,9.4946718216,17.020183563
0.0252667032,2.59188318,336.86474609,10.197172165,17.469184875
0.0252667032,2.69126678,336.7104187,11.772346497,17.464191437
0.0252667032,2.93843794,336.50820923,12.911312103,17.004991531
0.0252667032,2.83285284,336.35943604,13.502096176,16.760416031
0.0252667032,2.41810298,336.50045776,11.503218651,16.635633469
0.0252667032,2.16501594,336.48648071,12.708111763,16.8695755
0.0252667032,2.47446799,336.28985596,14.471265793,16.864583969
0.0252667032,2.87052226,336.03912354,15.170413017,16.510633469
0.0252667032,2.87160373,335.87402344,15.213368416,16.270616531
0.0252667032,2.34261298,336.06607056,13.26760006,16.265625
0.0252667032,2.1113472,336.02810669,14.701252937,16.379991531
0.0252667032,2.37165976,335.79190063,16.458421707,16.374782562
0.0252667032,2.80801821,335.50662231,16.805465698,16.135416031
0.0252667032,2.87682462,335.33227539,16.499191284,16.005641937
0.0292275567,4.95653772,383.49606323,22.193281174,15.525174141
0.0292275567,6.30190372,383.03643799,19.206287384,15.875
0.0292275567,7.23145151,382.70266724,14.797175407,16.234375
0.0292275567,7.87078333,382.4899292,9.8718776703,16.699436188
0.0292275567,8.32458878,382.38858032,5.2948355675,16.963975906
0.0292275567,8.6636219,382.3770752,2.0731525421,16.998914719
0.0292275567,8.90449333,382.37561035,0.5464754701,17
0.0292275567,9.03629875,382.37692261,0.1289084256,17
0.0292275567,9.07703304,382.37835693,0.108440958,17
0.0292275567,9.08662987,382.37979126,0.1080392823,17.000217438
0.0292275567,6.82792616,382.84921265,17.19046402,16.464410782
0.0292275567,7.66137981,382.53646851,11.433803558,16.828992844
0.0292275567,8.1992588,382.40148926,6.1142549515,16.964193344
0.0292275567,8.55272007,382.37277222,2.605329752,16.989149094
0.0292275567,8.78992176,382.36938477,0.8096007109,16.999565125
0.0292275567,8.95469856,382.37060547,0.2030912787,17
0.0292275567,9.04404926,382.37203979,0.1235630065,17
0.0292275567,9.08325672,382.37347412,0.1088013575,17.000217438
0.0292275567,9.09623623,382.37490845,0.1080392823,17.005208969
0.0292275567,9.10068703,382.37634277,0.1079843268,17.015190125
0.0292275567,7.94183302,382.46261597,9.0637178421,16.964193344
0.0292275567,8.42603397,382.37112427,3.9500317574,16.994358063
0.0292275567,8.72313595,382.36386108,1.1976230145,16.999782562
0.0292275567,8.9029541,382.36431885,0.3065910041,17.000217438
0.0292275567,9.00093365,382.36572266,0.133814007,17.004991531
0.0292275567,9.06148815,382.36715698,0.1092086583,17.005208969
0.0292275567,9.09093761,382.36859131,0.1082493886,17.0054245
0.0292275567,9.10546398,382.37002563,0.1080392823,17.015190125
0.0292275567,9.11197472,382.37145996,0.1079843268,17.130208969
0.0292275567,9.1141758,382.37289429,0.108138673,17.25
0.0292275567,8.58779716,382.3621521,2.7775197029,16.999349594
0.0292275567,8.83088398,382.35812378,0.6951000691,17
0.0292275567,8.96050453,382.35940552,0.1621624529,17.000217438
0.0292275567,9.02247334,382.36083984,0.1128062159,17.0102005
0.0292275567,9.06513977,382.36227417,0.1083964184,17.125
0.0292275567,9.09717274,382.3637085,0.1082442775,17.130208969
0.0292275567,9.11477375,382.36514282,0.1080392823,17.1352005
0.0292275567,9.12301445,382.36657715,0.1079843268,17.25
0.0292275567,9.12652779,382.36801147,0.108138673,17.369791031
0.0292275567,9.12746716,382.3694458,0.1082435027,17.484809875
0.0292275567,8.90507221,382.35317993,0.479534328,17.005208969
0.0292275567,8.99468517,382.35452271,0.136833474,17.0054245
0.0292275567,9.03432369,382.35595703,0.1088115722,17.015190125
0.0292275567,9.06703663,382.35739136,0.1082490012,17.1352005
0.0292275567,9.10024071,382.35882568,0.1082442775,17.359809875
0.0292275567,9.12272835,382.36026001,0.1080392823,17.369791031
0.0292275567,9.13379955,382.36169434,0.1079843268,17.374782562
0.0292275567,9.13863945,382.36312866,0.108138673,17.484809875
0.0292275567,9.14052773,382.36456299,0.1082435027,17.494791031
0.0292275567,9.14059162,382.36599731,0.1081481874,17.499782562
0.0316856764,2.79163671,332.78552246,16.599420547,15.645399094
0.0316856764,2.44676924,332.64556885,17.870908737,15.870008469
0.0316856764,2.52857852,332.31704712,19.022109985,15.984375
0.0316856764,2.94633555,331.97970581,18.363004684,15.75
0.0316856764,3.07966447,331.8164978,17.436725616,15.510416985
0.0316856764,2.8667388,332.20690918,16.695665359,15.750217438
0.0316856764,2.52693105,332.05932617,17.931362152,15.984592438
0.0316856764,2.59968114,331.72320557,19.049251556,15.989583015
0.0316856764,3.01229668,331.3795166,18.325759888,15.754990578
0.0316856764,3.14791465,331.21228027,17.34901619,15.515407562
0.0316856764,2.93010688,331.62609863,16.743871689,15.750433922
0.0316856764,2.59685922,331.47372437,17.929286957,15.994791985
0.0316856764,2.66518092,331.13272095,18.990894318,16.004774094
0.0316856764,3.07811475,330.78451538,18.187952042,15.875216484
0.0316856764,3.22031021,330.61358643,17.14988327,15.635633469
0.0316856764,2.98139572,331.04550171,16.676410675,15.7602005
0.0316856764,2.65626836,330.89141846,17.796268463,16.114801407
0.0316856764,2.72344589,330.54953003,18.783657074,16.239366531
0.0316856764,3.14114881,330.20010376,17.896501541,16.1147995
0.0316856764,3.29458785,330.02636719,16.792879105,15.875216484
0.0316856764,3.02053285,330.47024536,16.453449249,15.880208969
0.0316856764,2.70485449,330.31756592,17.503173828,16.239801407
0.0316856764,2.77339602,329.97912598,18.422945023,16.4741745
0.0316856764,3.19929457,329.63208008,17.472476959,16.249565125
0.0316856764,3.36823916,329.45678711,16.311826706,16.005208969
0.0319829434,6.40218592,382.85269165,27.477022171,8.617184639
0.0319829434,4.29993916,384.02947998,40.029247284,9.3296480179
0.0319829434,0.63426894,385.4317627,43.016952515,12.00390625
0.0319829434,0.77022433,386.25357056,41.668037415,11.541666031
0.0319829434,0.88730222,386.72961426,41.09462738,11.281032562
0.0319829434,0.9744789,387.02029419,40.863189697,11.146266937
0.0319829434,1.04226899,387.20324707,40.415077209,11.036241531
0.0319829434,1.09650874,387.33847046,39.465377808,11.15625
0.0319829434,1.18316483,387.44033813,37.780246735,11.406467438
0.0319829434,1.24495018,387.55636597,34.911243439,11.791666985
0.0319829434,3.96272135,383.91949463,37.878673553,6.2393660545
0.0319829434,0.79438257,385.42498779,43.770946503,9.2246131897
0.0319829434,0.71885383,386.90158081,40.809810638,12.319662094
0.0319829434,0.81722844,387.7484436,35.692211151,12.144313812
0.0319829434,0.93048257,388.22958374,33.199958801,12.020616531
0.0319829434,1.00329077,388.51565552,31.92914772,12.020616531
0.0319829434,1.05539739,388.67214966,30.857496262,12.13606739
0.0319829434,1.0853982,388.74697876,29.495639801,12.276041985
0.0319829434,1.13412237,388.75482178,27.547927856,12.541666985
0.0319829434,1.18133593,388.72454834,24.401351929,13.061415672
0.0319829434,1.07319736,385.16403198,40.27381897,6.5236549377
0.0319829434,0.89651257,386.63726807,41.395202637,8.812286377
0.0319829434,0.83150089,387.99191284,35.395938873,12.031685829
0.0319829434,0.91436529,388.78250122,28.017091751,12.979166985
0.0319829434,1.01526618,389.23202515,23.912788391,13.135850906
0.0319829434,1.08185077,389.48883057,21.651937485,13.275608063
0.0319829434,1.11591196,389.60903931,20.078746796,13.526041985
0.0319829434,1.14878345,389.62594604,18.713235855,13.901041985
0.0319829434,1.1849252,389.55541992,17.278991699,14.410373688
0.0319829434,1.20179534,389.41766357,15.186135292,15.250000954
0.0319829434,1.092345,386.24917603,37.963001251,7.5748701096
0.0319829434,0.97364932,387.58520508,36.678276062,8.8982229233
0.0319829434,0.92387474,388.74829102,29.339982986,12.003475189
0.0319829434,1.03040862,389.44174194,20.87481308,14.049479485
0.0319829434,1.11874187,389.8409729,15.60282135,14.504991531
0.0319829434,1.26132059,390.05514526,12.453131676,14.994791985
0.0319829434,1.33227456,390.13272095,10.63609314,15.384549141
0.0319829434,1.39195669,390.10205078,9.8745880127,15.984158516
0.0319829434,1.3328191,389.97967529,9.8316106796,16.698350906
0.0319829434,1.33083951,389.77389526,10.057138443,17.30316925
0.0319829434,1.09285331,387.10180664,33.985580444,9.0371103287
0.0319829434,1.01836216,388.26904297,31.11869812,10.427302361
0.0319829434,1.00228179,389.23590088,23.255844116,13.093317986
0.0319829434,1.09887171,389.80722046,14.77849865,15.067492485
0.0319829434,1.3456763,390.13500977,9.2026748657,15.86393261
0.0319829434,1.71343756,390.3019104,5.6308746338,16.693359375
0.0319829434,2.25490975,390.34002686,4.3414087296,17.193141937
0.0319829434,1.95879304,390.27606201,5.0808320045,17.572917938
0.0319829434,1.48095798,390.1232605,6.6617121696,17.933376312
0.0319829434,1.35879815,389.87969971,8.9452667236,17.973524094
0.0338461548,8.49537945,386.44094849,0.1043619439,16.745008469
0.0338461548,8.44397545,386.44436646,0.1072025076,16.629991531
0.0338461548,8.39815521,386.44781494,0.1081701964,16.5102005
0.0338461548,8.37489319,386.45126343,0.1080377549,16.500217438
0.0338461548,8.36455727,386.45471191,0.1079843268,16.5
0.0338461548,8.47443104,386.43948364,0.1072025076,16.984592438
0.0338461548,8.4382267,386.44293213,0.1081701964,16.864583969
0.0338461548,8.42213917,386.44638062,0.1080377549,16.629991531
0.0338461548,8.41771126,386.4498291,0.1079843268,16.505208969
0.0338461548,8.41890621,386.45327759,0.108138673,16.5
0.0338461548,8.47889042,386.43804932,0.1081701964,16.999782562
0.0338461548,8.46916866,386.4414978,0.1080377549,16.984809875
0.0338461548,8.46759892,386.44494629,0.1079843268,16.750217438
0.0338461548,8.46884918,386.44839478,0.108138673,16.520399094
0.0338461548,8.46987057,386.45184326,0.1082435027,16.5102005
0.0338461548,8.51464272,386.43661499,0.1080377549,17
0.0338461548,8.51375484,386.44006348,0.1079843268,16.994791031
0.0338461548,8.51319695,386.44351196,0.108138673,16.875
0.0338461548,8.5113821,386.44696045,0.1082435027,16.755208969
0.0338461548,8.50762653,386.45040894,0.1081481874,16.745008469
0.0338461548,8.56079865,386.43518066,0.1079843268,17
0.0338461548,8.55853081,386.43862915,0.108138673,16.999782562
0.0338461548,8.55438995,386.44207764,0.1082435027,16.994791031
0.0338461548,8.5487442,386.44552612,0.1081481874,16.9897995
0.0338461548,8.54227352,386.44897461,0.1081030443,16.984592438
0.0351758786,8.34168053,382.43426514,5.8509483337,16.89691925
0.0351758786,8.66182518,382.42453003,1.1066688299,16.987195969
0.0351758786,8.82216835,382.42575073,0.2197616696,16.989583969
0.0351758786,8.88732624,382.42718506,0.1260997206,16.989583969
0.0351758786,8.9053545,382.42861938,0.1086935476,16.984592438
0.0351758786,8.90307426,382.43005371,0.1079843268,16.869791031
0.0351758786,8.88815022,382.43148804,0.108138673,16.754991531
0.0351758786,8.84854507,382.43292236,0.1082435027,16.75
0.0351758786,8.79301643,382.43435669,0.1081481874,16.745008469
0.0351758786,8.76479053,382.43579102,0.1081030443,16.630208969
0.0351758786,8.76008606,382.41967773,1.0364296436,16.99848175
0.0351758786,8.89134502,382.42086792,0.1672996134,17
0.0351758786,8.92446804,382.42230225,0.1093049869,17
0.0351758786,8.92479515,382.42373657,0.1080392823,17
0.0351758786,8.92206383,382.4251709,0.1079843268,16.999782562
0.0351758786,8.91306114,382.42660522,0.108138673,16.994791031
0.0351758786,8.89105701,382.42803955,0.1082435027,16.9897995
0.0351758786,8.85155964,382.42947388,0.1081481874,16.989583969
0.0351758786,8.81264687,382.4309082,0.1081030443,16.984592438
0.0351758786,8.80764008,382.43234253,0.1082490012,16.869791031
0.0351758786,8.93414402,382.41598511,0.1401869655,17
0.0351758786,8.94855309,382.41741943,0.1094553247,17
0.0351758786,8.94284344,382.41885376,0.1080392823,17
0.0351758786,8.93878365,382.42028809,0.1079843268,17
0.0351758786,8.9329834,382.42172241,0.108138673,17
0.0351758786,8.92018318,382.42315674,0.1082435027,17
0.0351758786,8.89535236,382.42459106,0.1081481874,17
0.0351758786,8.86186123,382.42602539,0.1081030443,17
0.0351758786,8.84112453,382.42745972,0.1082490012,16.999782562
0.0351758786,8.85798168,382.42889404,0.1082442775,16.994791031
0.0351758786,8.97525024,382.41253662,0.1082442775,17
0.0351758786,8.96377945,382.41397095,0.1080392823,17
0.0351758786,8.9566946,382.41540527,0.1079843268,17
0.0351758786,8.95129681,382.4168396,0.108138673,17
0.0351758786,8.94300079,382.41827393,0.1082435027,17
0.0351758786,8.92746544,382.41970825,0.1081481874,17
0.0351758786,8.90333939,382.42114258,0.1081030443,17
0.0351758786,8.8797245,382.4225769,0.1082490012,17
0.0351758786,8.87765789,382.42401123,0.1082442775,17
0.0351758786,8.91065884,382.42544556,0.1080392823,17
0.0351758786,8.98806,382.40908813,0.1080392823,17
0.0351758786,8.97690868,382.41052246,0.1079843268,17
0.0351758786,8.96988869,382.41195679,0.108138673,17
0.0351758786,8.96310616,382.41339111,0.1082435027,17
0.0351758786,8.95275593,382.41482544,0.1081481874,17
0.0351758786,8.93626976,382.41625977,0.1081030443,17
0.0351758786,8.91620159,382.41769409,0.1082490012,17
0.0351758786,8.90502548,382.41912842,0.1082442775,17
0.0351758786,8.91960526,382.42056274,0.1080392823,17
0.0351758786,8.95981979,382.42199707,0.1079843268,17
0.0363636352,8.39971638,382.39334106,2.7143099308,16.932943344
0.0363636352,8.15541077,382.40438843,4.6184778214,16.557725906
0.0363636352,8.04805088,382.41131592,5.7203793526,16.3125
0.0363636352,8.05028057,382.41522217,6.0349011421,16.192708969
0.0363636352,8.11308479,382.41918945,6.104446888,16.187934875
0.0363636352,7.4521513,382.5329895,13.944225311,14.879339218
0.0363636352,6.95020294,382.72723389,18.796663284,14.035806656
0.0363636352,6.6991334,382.81192017,20.471448898,13.661458015
0.0363636352,6.67251587,382.82284546,20.188673019,13.546657562
0.0363636352,6.72908401,382.82516479,19.197612762,13.671441078
0.0363636352,5.60173988,383.30834961,31.092208862,12.572264671
0.0363636352,3.1875689,383.86764526,34.293167114,11.848306656
0.0363636352,0.84839183,383.98666382,33.78912735,11.593532562
0.0363636352,1.07939839,383.92327881,31.738416672,11.708333015
0.0363636352,1.34689891,383.83349609,28.96833992,12.072699547
0.0363636352,1.00589657,384.84127808,40.700634003,11.652126312
0.0363636352,0.6291135,385.51641846,38.522953033,11.416883469
0.0363636352,0.73612195,385.51519775,35.450683594,11.307074547
0.0363636352,0.9862268,385.28283691,32.647071838,11.552083969
0.0363636352,1.1913048,385.01342773,29.394821167,12.041884422
0.0363636352,0.99424058,386.51287842,38.53163147,11.651475906
0.0363636352,0.66616762,386.95651245,33.277984619,11.907335281
0.0363636352,0.75534719,386.79177856,29.717323303,12.07747364
0.0363636352,0.98011261,386.4112854,27.622924805,12.467448235
0.0363636352,1.167377,385.99331665,25.244771957,13.067708969
0.0381105728,3.01231766,334.10479736,15.75675869,15.890842438
0.0381105728,2.87430716,333.97525024,16.62018013,16.250434875
0.0381105728,3.27356291,333.66864014,17.490962982,16.494358063
0.0381105728,4.02556992,333.36486816,16.874206543,16.259983063
0.0381105728,4.28032541,333.23937988,16.097858429,15.890841484
0.0381105728,4.18165159,333.16860962,16.002487183,15.755425453
0.0381105728,3.96201444,333.10009766,15.995555878,15.754991531
0.0381105728,3.70181203,333.02825928,16.028726578,15.869791985
0.0381105728,3.43710208,332.95144653,16.109920502,15.974609375
0.0381105728,3.15214062,332.87051392,16.250535965,15.754990578
0.0381105728,2.9140954,333.5274353,17.032026291,15.635416985
0.0381105728,2.78472567,333.40963745,17.1434021,16.004991531
0.0381105728,3.19348526,333.11755371,17.318881989,16.468967438
0.0381105728,3.97487688,332.80685425,16.778154373,16.349391937
0.0381105728,4.27437162,332.66369629,16.406543732,15.770615578
0.0381105728,4.18376064,332.59225464,16.513162613,15.520616531
0.0381105728,3.97793818,332.52746582,16.459825516,15.515407562
0.0381105728,3.74004197,332.45779419,16.382822037,15.630208969
0.0381105728,3.49124646,332.38101196,16.363941193,15.739800453
0.0381105728,3.21662283,332.29742432,16.417062759,15.635199547
0.0381105728,2.8628366,332.90185547,17.992361069,15.385416985
0.0381105728,2.7188518,332.81982422,17.345207214,15.759766579
0.0381105728,3.00786495,332.61114502,16.999925613,16.333768845
0.0381105728,3.84040928,332.30105591,16.876186371,16.328992844
0.0381105728,4.30710936,332.08404541,16.827548981,15.759982109
0.0381105728,4.22953272,331.99749756,16.900585175,15.510199547
0.0381105728,3.99570537,331.93899536,16.802228928,15.500217438
0.0381105728,3.76614285,331.87487793,16.651773453,15.505208015
0.0381105728,3.53226089,331.80160522,16.554443359,15.509983063
0.0381105728,3.26934862,331.71887207,16.531274796,15.515625
0.0381105728,2.86714149,332.24005127,18.70331955,15.140625
0.0381105728,2.69632125,332.19650269,18.030771255,15.500434875
0.0381105728,2.82916021,332.07421875,17.95891571,15.864366531
0.0381105728,3.62706232,331.77139282,18.226442337,15.869574547
0.0381105728,4.2884388,331.48773193,17.773561478,15.630425453
0.0381105728,4.29153538,331.38909912,17.239074707,15.505208015
0.0381105728,4.02875471,331.33892822,17.000677109,15.5
0.0381105728,3.78768563,331.28286743,16.789382935,15.5
0.0381105728,3.56207013,331.21612549,16.623474121,15.500217438
0.0381105728,3.30988812,331.13745117,16.52963829,15.515408516
0.0381105728,2.90609241,331.5586853,19.012907028,15.015625
0.0381105728,2.69373369,331.53713989,18.624519348,15.260416985
0.0381105728,2.75457716,331.44580078,18.940683365,15.504991531
0.0381105728,3.47473073,331.1550293,19.295248032,15.515191078
0.0381105728,4.22162533,330.86636353,18.370275497,15.505425453
0.0381105728,4.31218195,330.77380371,17.365335464,15.500217438
0.0381105728,4.06832886,330.73379517,17.017316818,15.5
0.0381105728,3.81194878,330.68771362,16.757951736,15.500217438
0.0381105728,3.58455944,330.6300354,16.531925201,15.510199547
0.0381105728,3.33910203,330.55841064,16.372280121,15.635199547
0.0393258445,2.81055975,337.89230347,7.6006116867,17.515190125
0.0393258445,2.77141666,337.8392334,8.2578048706,17.505208969
0.0393258445,2.7247138,337.76531982,8.8220624924,17.510416031
0.0393258445,2.61394382,337.67098999,9.3957061768,17.745008469
0.0393258445,2.45677423,337.53390503,10.471979141,17.984592438
0.0393258445,2.97117329,337.63098145,7.7873401642,17.749782562
0.0393258445,2.90424967,337.55895996,8.3787193298,17.625
0.0393258445,2.84275079,337.47055054,8.8661317825,17.515625
0.0393258445,2.72188568,337.3666687,9.3619775772,17.75
0.0393258445,2.55366206,337.22555542,10.362962723,17.989583969
0.0393258445,3.15263867,337.3649292,8.1282396317,17.974609375
0.0393258445,3.04135132,337.27670288,8.6224250793,17.7397995
0.0393258445,2.96134043,337.17626953,9.0101518631,17.520399094
0.0393258445,2.82976079,337.06494141,9.4134960175,17.75
0.0393258445,2.65076685,336.92102051,10.336690903,17.989583969
0.0393258445,3.34918046,337.08816528,8.6309337616,17.864583969
0.0393258445,3.18594956,336.98690796,9.0073852539,17.629991531
0.0393258445,3.07812548,336.87734985,9.2815847397,17.515407562
0.0393258445,2.93229055,336.76095581,9.5813064575,17.745008469
0.0393258445,2.74225402,336.61575317,10.418244362,17.984592438
0.0393258445,3.53065467,336.79415894,9.2553539276,17.629991531
0.0393258445,3.33470678,336.6835022,9.5074262619,17.5102005
0.0393258445,3.19459891,336.56784058,9.6673154831,17.5054245
0.0393258445,3.02819633,336.44906616,9.8589420319,17.630208969
0.0393258445,2.82537603,336.30459595,10.592523575,17.869791031
0.0408163257,8.56641006,337.203125,1.8995000124,17.099609375
