5_18_21_NDVI,TWI,Elevation,Slope,Insolation
0.1276041716,4.98203182,486.13739014,1.7248227596,19.742536545
0.1276041716,5.21254206,486.13623047,1.7349921465,19.494791031
0.1276041716,6.48374271,486.16143799,2.1249322891,19.249517441
0.1118973941,6.29973698,486.1946106,2.4542093277,19.10008049
0.1118973941,6.1043067,486.21566772,2.67517066,19.295049667
0.1118973941,5.81574154,486.20443726,2.9886894226,19.669517517
0.1118973941,5.23253965,486.13952637,3.7298293114,19.884464264
0.1118973941,4.65973091,486.00689697,5.1764941216,19.944955826
0.1928429455,3.01369858,475.58224487,5.0940380096,20
0.1928429455,2.94676542,475.48162842,5.4412679672,20
0.1928429455,2.85033941,475.35980225,5.6134214401,19.999927521
0.1928429455,2.86131454,475.19076538,5.6784420013,19.993127823
0.1928429455,2.96460605,474.99713135,5.7748432159,19.868345261
0.1928429455,3.25829768,474.8086853,5.9358386993,19.629701614
0.1407522261,3.53968287,474.6204834,6.289993763,19.375
0.1407522261,3.80801392,474.43423462,6.6576685905,19.125434875
0.1407522261,4.16235495,474.26074219,7.0102725029,19.004991531
0.1407522261,4.3667984,474.11547852,7.6115999222,19
0.1407522261,4.24151325,473.9831543,8.7004594803,19
0.1140507683,3.88637996,473.8190918,10.532951355,18.989583969
0.1140507683,3.65678596,473.55480957,11.910259247,18.745008469
0.1140507683,3.64816761,473.29989624,11.528160095,18.3852005
0.1140507683,3.44918227,473.16644287,10.826262474,18.1352005
0.1140507683,3.10607624,473.07626343,10.693835258,18.005641937
0.1140507683,2.84456968,472.99075317,10.59258461,18.0102005
0.1140507683,2.70637131,472.90036011,10.427424431,18.1304245
0.1140507683,2.6649406,472.79852295,10.246474266,18.265625
0.1140507683,2.76746154,472.68096924,10.094740868,18.516710281
0.1140507683,3.16536713,472.54751587,9.9936037064,18.7866745
0.1218181849,4.63012838,490.76876831,3.1747369766,19.65243721
0.1031021923,4.69234276,490.74530029,3.2774019241,19.725786209
0.1031021923,4.71215487,490.7144165,3.21585989,19.83861351
0.1031021923,4.54641342,490.67507935,3.4001739025,19.770669937
0.1031021923,4.22167587,490.62246704,3.8932919502,19.792577744
0.1031021923,3.84068441,490.54678345,4.5081262589,19.943141937
0.1031021923,3.47458506,490.43939209,5.2217597961,19.992536545
0.1031021923,3.08980346,490.29327393,6.022875309,19.999782562
0.1031021923,2.86456347,490.10345459,6.9059648514,20
0.1031021923,2.68451095,489.8704834,8.0098009109,20
0.1031021923,2.60108638,489.59014893,9.282749176,20
0.1177767962,2.61124444,489.25076294,10.145356178,20
0.1177767962,2.68414211,488.89343262,10.147722244,20
0.1177767962,2.77881908,488.55194092,9.9088535309,20
0.1177767962,2.90185189,488.20846558,9.9211540222,20
0.1177767962,3.03963995,487.86154175,9.8621587753,20
0.1276041716,3.18766737,487.5199585,9.5596847534,20
0.1276041716,3.35212326,487.19430542,8.9566965103,20
0.1276041716,3.50882506,486.8963623,8.0233707428,20
0.1276041716,3.65388012,486.6378479,6.7995643616,20
0.1276041716,3.92139578,486.42669678,5.4293413162,20
0.1276041716,4.32903481,486.26358032,3.9437098503,19.994935989
0.1276041716,4.7147212,486.15527344,2.5193140507,19.873191833
0.1276041716,5.02199507,486.09957886,1.7490829229,19.629919052
0.1276041716,5.14860535,486.08178711,1.9079009295,19.375217438
0.1276041716,5.38157892,486.09118652,2.5450217724,19.13035202
0.1118973941,5.80552578,486.11239624,3.1075439453,19.013671875
0.1118973941,5.41091585,486.12649536,3.4532184601,19.136827469
0.1118973941,5.00082445,486.11328125,3.8775057793,19.490921021
0.1118973941,4.44910192,486.0435791,5.1180024147,19.818805695
0.1118973941,3.84961128,485.87069702,6.9180994034,19.955499649
0.2142152041,2.46541047,477.13839722,8.0209035873,20
0.2142152041,2.64132047,476.92941284,7.2261099815,20
0.2142152041,2.85265589,476.71487427,6.6554899216,20
0.2142152041,3.00559664,476.50411987,5.8884711266,20
0.1928429455,3.10062337,476.32125854,5.110637188,20
0.1928429455,3.18665624,476.16247559,4.5748348236,20
0.1928429455,3.2543385,476.02243042,4.3353395462,20
0.1928429455,3.24824595,475.89257812,4.3557600975,20
0.1928429455,3.06644297,475.75939941,4.6308965683,20
0.1928429455,2.94549131,475.63409424,5.0154623985,20
0.1928429455,2.81684494,475.5133667,5.3547554016,20
0.1928429455,2.72372866,475.36456299,5.9585375786,19.999782562
0.1928429455,2.70986843,475.15863037,6.9080142975,19.989366531
0.1928429455,2.72597432,474.92663574,7.4278416634,19.854600906
0.1928429455,2.92667246,474.70874023,7.6662549973,19.609592438
0.1407522261,3.2075491,474.49093628,8.1242389679,19.364583969
0.1407522261,3.53260183,474.27310181,8.5630083084,19.125
0.1407522261,3.96905279,474.06356812,8.9676160812,19.004991531
0.1407522261,4.30220318,473.86886597,9.5011510849,19
0.1407522261,4.30617237,473.68869019,10.322274208,18.999782562
0.1140507683,4.01855898,473.49301147,11.804702759,18.984592438
0.1140507683,3.83300018,473.20361328,12.793111801,18.740016937
0.1140507683,3.86355972,472.93243408,12.001871109,18.384983063
0.1140507683,3.68560934,472.79299927,11.009181023,18.1352005
0.1140507683,3.33286119,472.70181274,10.752145767,18.0054245
0.1140507683,3.02936006,472.62030029,10.629104614,18.000434875
0.1140507683,2.84581447,472.53756714,10.497507095,18.015407562
0.1140507683,2.78160191,472.44470215,10.363733292,18.145399094
0.1140507683,2.89121366,472.33728027,10.248075485,18.382162094
0.1140507683,3.28754997,472.21426392,10.075069427,18.548429489
0.117724292,3.98697257,491.37353516,2.7243947983,20
0.117724292,3.98136711,491.30761719,2.6528198719,20
0.117724292,4.06442738,491.22299194,2.5606491566,20
0.117724292,4.24681473,491.14727783,2.4627444744,20
0.117724292,4.46501923,491.07354736,2.372961998,20
0.1218181849,4.55843973,490.99545288,2.2900049686,20
0.1218181849,4.61599731,490.92773438,2.2037613392,20
0.1218181849,4.61322832,490.86798096,2.1627931595,20
0.1218181849,4.59524059,490.8135376,2.3726065159,19.942539215
0.1218181849,4.58909082,490.76873779,2.8942086697,19.768348694
0.1031021923,4.62865496,490.71276855,3.331548214,19.620454788
0.1031021923,4.6587491,490.64019775,3.4984009266,19.6583004
0.1031021923,4.52606058,490.5741272,3.7844865322,19.617441177
0.1031021923,4.19224644,490.50863647,4.2078547478,19.621347427
0.1031021923,3.75888824,490.4262085,4.6822514534,19.738063812
0.1031021923,3.38762164,490.31463623,5.2687802315,19.86451149
0.1031021923,3.11204052,490.16955566,5.921517849,19.984592438
0.1031021923,3.00591135,489.98739624,6.627122879,19.994791031
0.1031021923,2.91900778,489.76675415,7.5103330612,19.999782562
0.1031021923,2.86050248,489.4992981,8.8726234436,20
0.1177767962,2.86595511,489.16445923,9.901052475,20
0.1177767962,2.93250084,488.81463623,9.6577663422,20
0.1177767962,3.03195691,488.49487305,9.2108240128,20
0.1177767962,3.15700698,488.17575073,9.2905521393,20
0.1177767962,3.2789948,487.8503418,9.4109745026,20
0.1276041716,3.4062593,487.52584839,9.3262653351,20
0.1276041716,3.54114461,487.21173096,8.9570884705,20
0.1276041716,3.67733955,486.91897583,8.249917984,20
0.1276041716,3.81522346,486.65893555,7.2247748375,20
0.1276041716,3.90254688,486.43927002,5.9972777367,20
0.1276041716,4.27329588,486.26235962,4.5256686211,19.994791031
0.1276041716,4.66481638,486.14297485,3.0597088337,19.869791031
0.1276041716,5.00295496,486.06808472,2.3165459633,19.620008469
0.1276041716,5.16207647,486.01535034,2.4971621037,19.260198593
0.1276041716,5.17595196,485.98922729,3.2446990013,19.015407562
0.1118973941,5.26997566,485.98205566,4.1182479858,19.000217438
0.1118973941,5.02451038,485.97793579,4.8119959831,19.0054245
0.1118973941,4.42692137,485.9586792,5.4280991554,19.145544052
0.1118973941,3.73142719,485.88821411,6.8139796257,19.623119354
0.1118973941,3.13716531,485.69970703,8.5219984055,19.979166031
0.1078509092,2.95681739,483.5567627,8.677359581,19.995418549
0.1078509092,2.97394061,483.40005493,9.2031755447,19.999891281
0.1078509092,2.94469666,483.19680786,10.086115837,20
0.1078509092,2.87466955,482.95394897,11.161655426,20
0.1078509092,2.78993464,482.67111206,12.154777527,20
0.1225071251,2.70317006,482.34579468,12.955740929,20
0.1225071251,2.62818789,481.97317505,13.700287819,20
0.1225071251,2.56402922,481.55319214,14.659456253,20
0.1225071251,2.51458406,481.07736206,15.747104645,20
0.1225071251,2.48974943,480.53869629,16.354310989,20
0.1225071251,2.4833622,479.98907471,16.061727524,20
0.1225071251,2.46546292,479.47418213,15.161663055,20
0.1225071251,2.46870899,478.98074341,14.192762375,20
0.1225071251,2.49527168,478.50445557,13.25058651,20
0.1225071251,2.47795939,478.05371094,12.145100594,20
0.2142152041,2.32941222,477.62268066,10.63297081,20
0.2142152041,2.20542192,477.25704956,8.9583396912,20
0.2142152041,2.26155829,476.9659729,7.7064728737,20
0.2142152041,2.49000597,476.70996094,6.838470459,20
0.2142152041,2.69552708,476.49523926,5.8740210533,20
0.1928429455,2.82489896,476.31430054,5.0157227516,20
0.1928429455,2.91720104,476.15698242,4.500869751,20
0.1928429455,2.99281573,476.01568604,4.2800803185,20
0.1928429455,3.0271225,475.88253784,4.3074989319,20
0.1928429455,2.96543288,475.75021362,4.5744485855,19.999782562
0.1928429455,2.86276603,475.61407471,5.0733265877,19.994791031
0.1928429455,2.77577496,475.46783447,5.6602602005,19.9897995
0.1928429455,2.68511581,475.28903198,7.1193871498,19.984375
0.1928429455,2.67383766,475.03494263,8.9443845749,19.854600906
0.1928429455,2.71959567,474.75735474,9.5790138245,19.504991531
0.1928429455,2.79139614,474.51046753,9.7945127487,19.2602005
0.1407522261,2.99618864,474.26522827,10.253102303,19.130208969
0.1407522261,3.33764696,474.02017212,10.629003525,19.0102005
0.1407522261,3.76080513,473.7840271,10.873942375,19.000217438
0.1407522261,4.13282013,473.56182861,11.048295975,19
0.1407522261,4.25335646,473.35693359,11.338331223,18.994791031
0.1140507683,4.08487654,473.14346313,12.256097794,18.869791031
0.1140507683,3.97494602,472.8444519,12.74519825,18.629991531
0.1140507683,4.06501389,472.57019043,11.611568451,18.490016937
0.1140507683,3.92025995,472.43173218,10.462936401,18.250217438
0.1140507683,3.56289005,472.34350586,10.168232918,18.020399094
0.1140507683,3.23092389,472.26516724,10.043647766,18.015407562
0.1140507683,3.00626349,472.18774414,9.9182605743,18.1352005
0.1140507683,2.91348267,472.1027832,9.7796583176,18.365234375
0.1140507683,3.01951098,472.00479126,9.6569375992,18.496671677
0.1140507683,3.41805792,471.89163208,9.5622644424,18.550949097
0.117724292,3.87776303,491.42062378,2.8051793575,20
0.117724292,3.80190468,491.33789062,2.7190093994,20
0.117724292,3.87977839,491.24719238,2.5745606422,20
0.117724292,4.0478363,491.16134644,2.4404854774,20
0.117724292,4.2249589,491.07977295,2.3695259094,20
0.1218181849,4.38136578,491.00250244,2.299731493,20
0.1218181849,4.45943594,490.93069458,2.202075243,20
0.1218181849,4.48327446,490.86419678,2.129399538,20
0.1218181849,4.49548769,490.80227661,2.2057573795,19.995199203
0.1218181849,4.51680231,490.74084473,2.643253088,19.92040062
0.1031021923,4.58283281,490.66122437,3.3846766949,19.679180145
0.1031021923,4.6736474,490.55090332,4.0765714645,19.389141083
0.1031021923,4.65535736,490.44528198,4.4482765198,19.26048851
0.1031021923,4.41170359,490.36914062,4.6969690323,19.2554245
0.1031021923,3.95659971,490.28851318,5.1158943176,19.270181656
0.1031021923,3.51239467,490.17895508,5.5789618492,19.500217438
0.1031021923,3.17905092,490.04205322,5.9908924103,19.739801407
0.1031021923,3.03079295,489.87634277,6.4127788544,19.869791031
0.1031021923,2.92794514,489.67883301,7.052210331,19.9897995
0.1031021923,2.83545709,489.4369812,8.3203744888,19.999782562
0.1177767962,2.81211376,489.12265015,9.3000717163,20
0.1177767962,2.84912372,488.79467773,8.8917722702,20
0.1177767962,2.90552211,488.50442505,8.3540210724,20
0.1177767962,3.00783134,488.21520996,8.5331020355,20
0.1177767962,3.11142898,487.91604614,8.8417453766,20
0.1276041716,3.22238612,487.61203003,8.9922399521,20
0.1276041716,3.34494901,487.31066895,8.8928098679,20
0.1276041716,3.48204374,487.02102661,8.471827507,20
0.1276041716,3.62594199,486.75335693,7.7126016617,20
0.1276041716,3.87388015,486.5161438,6.6794342995,20
0.1276041716,4.18553066,486.31481934,5.3603072166,19.9945755
0.1276041716,4.55745697,486.16146851,4.0523571968,19.8647995
0.1276041716,4.90567493,486.04321289,3.3637349606,19.6147995
0.1276041716,5.14487267,485.94433594,3.3744153976,19.254991531
0.1276041716,5.20920372,485.87301636,3.9249536991,19.010416031
0.1118973941,5.08855152,485.82537842,4.8456687927,18.994791031
0.1118973941,4.83843994,485.78985596,5.8216490746,18.8804245
0.1118973941,4.17906713,485.75125122,6.8081655502,18.905599594
0.1118973941,3.30837297,485.6685791,8.444270134,19.489366531
0.1118973941,2.65942192,485.46176147,10.12457943,19.946107864
0.1078509092,2.68600321,483.49200439,8.8135128021,19.927131653
0.1078509092,2.63221407,483.30810547,9.0779762268,19.98708725
0.1078509092,2.61150622,483.09848022,10.090373039,19.989583969
0.1078509092,2.54998326,482.84765625,11.274611473,19.989583969
0.1078509092,2.47704148,482.55670166,12.281781197,19.9897995
0.1225071251,2.39587045,482.22808838,13.045873642,19.994791031
0.1225071251,2.32554817,481.85845947,13.663384438,19.999782562
0.1225071251,2.26503325,481.44906616,14.501372337,20
0.1225071251,2.2147696,480.98550415,15.907309532,20
0.1225071251,2.23523974,480.43338013,16.865848541,20
0.1225071251,2.27812433,479.87316895,16.263990402,20
0.1225071251,2.27752233,479.37539673,15.064212799,20
0.1225071251,2.28259659,478.89733887,14.19807148,20
0.1225071251,2.30788589,478.43264771,13.343832016,20
0.1225071251,2.32388639,477.99597168,12.223981857,20
0.2142152041,2.28068399,477.59823608,10.864191055,20
0.2142152041,2.21462202,477.24951172,9.4217681885,20
0.2142152041,2.22249341,476.94958496,8.2793998718,20
0.2142152041,2.32776189,476.68319702,7.3132457733,19.999782562
0.2142152041,2.48658919,476.45932007,6.163333416,19.994791031
0.1928429455,2.59039044,476.28140259,5.2477946281,19.9897995
0.1928429455,2.6787641,476.12564087,4.8313069344,19.989583969
0.1928429455,2.7791853,475.97894287,4.728518486,19.989583969
0.1928429455,2.87529397,475.83508301,4.8586616516,19.989583969
0.1928429455,2.931705,475.68844604,5.2325587273,19.984375
0.1928429455,2.93711114,475.5324707,5.8642177582,19.864583969
0.1928429455,2.88980222,475.36035156,6.9266138077,19.745008469
0.1928429455,2.79706979,475.14846802,9.0632991791,19.734592438
0.1928429455,2.77041888,474.84243774,11.248418808,19.499782562
0.1928429455,2.79284358,474.51257324,11.839756966,19.145616531
0.1928429455,2.82809353,474.23403931,11.826859474,19.015407562
0.1407522261,2.94167995,473.96646118,12.059437752,19.005208969
0.1407522261,3.19721389,473.70315552,12.163666725,19.000217438
0.1407522261,3.57345796,473.45187378,12.087806702,19
0.1407522261,3.94597363,473.21829224,11.888436317,18.999782562
0.1407522261,4.12876368,473.00588989,11.709260941,18.984809875
0.1140507683,4.05560923,472.79193115,11.894768715,18.75
0.1140507683,4.03137064,472.50964355,11.786671638,18.515190125
0.1140507683,4.22515869,472.24481201,10.610594749,18.495008469
0.1140507683,4.17316151,472.09994507,9.6082849503,18.375
0.1140507683,3.8194716,472.01141357,9.3766374588,18.255208969
0.1140507683,3.45000863,471.93579102,9.2422533035,18.254991531
0.1140507683,3.18528032,471.86340332,9.0846986771,18.370225906
0.1140507683,3.0576272,471.78686523,8.9275979996,18.5
0.1140507683,3.14920473,471.69888306,8.8015985489,18.629846573
0.1140507683,3.54598165,471.5960083,8.7412929535,18.747262955
0.117724292,3.71551991,491.44863892,3.0373978615,19.984071732
0.117724292,3.5543654,491.35369873,2.9043772221,19.997745514
0.117724292,3.70852256,491.25918579,2.5977325439,19.999927521
0.117724292,3.89848065,491.17929077,2.3310916424,20
0.117724292,4.02227259,491.1020813,2.2959492207,20
0.1218181849,4.08263969,491.02359009,2.317876339,20
0.1218181849,4.12505293,490.94418335,2.3293936253,20
0.1218181849,4.17562389,490.8644104,2.3626160622,19.999782562
0.1218181849,4.27291203,490.78463745,2.4952709675,19.989692688
0.1218181849,4.37171936,490.70425415,2.9295575619,19.862304688
0.1031021923,4.45846891,490.60922241,3.9581675529,19.617511749
0.1031021923,4.63099194,490.46789551,4.9392809868,19.265298843
0.1031021923,4.92070293,490.32232666,5.1307878494,19.025608063
0.1031021923,4.64307022,490.22232056,5.2678694725,19.010633469
0.1031021923,4.27621126,490.12918091,5.7931923866,19.015625
0.1031021923,3.80550528,490.01647949,6.2690310478,19.140407562
0.1031021923,3.28375697,489.88568115,6.5727448463,19.379991531
0.1031021923,3.06518316,489.73458862,6.8199291229,19.620008469
0.1031021923,2.87750316,489.55892944,7.2186031342,19.859809875
0.1031021923,2.73025656,489.34393311,8.1664180756,19.989583969
0.1177767962,2.70827651,489.05957031,8.856959343,19.999782562
0.1177767962,2.75405955,488.76257324,8.2920360565,20
0.1177767962,2.80407476,488.50308228,7.6705002785,20
0.1177767962,2.90651417,488.2432251,7.7982134819,20
0.1177767962,3.03209472,487.9704895,8.1074142456,20
0.1276041716,3.17388988,487.68826294,8.3272628784,20
0.1276041716,3.35336041,487.40188599,8.3750286102,20
0.1276041716,3.53463268,487.11859131,8.1814699173,20
0.1276041716,3.69320726,486.84689331,7.6988859177,20
0.1276041716,3.9659605,486.59619141,6.9356594086,20
0.1276041716,4.15718603,486.37368774,5.9962520599,19.9897995
0.1276041716,4.4266839,486.18017578,5.1258025169,19.754991531
0.1276041716,4.75374365,486.012146,4.5583868027,19.504991531
0.1276041716,5.0736165,485.86962891,4.3752617836,19.250217438
0.1276041716,5.25805283,485.7532959,4.6849489212,19.010416031
0.1118973941,5.23944044,485.65911865,5.4969587326,18.990016937
0.1118973941,4.95041752,485.57977295,6.5904636383,18.770399094
0.1118973941,4.36447144,485.50369263,7.8268861771,18.780817032
0.1118973941,3.43215775,485.39080811,9.4909677505,19.240016937
0.1118973941,2.69936204,485.16000366,11.071457863,19.489221573
0.1078509092,2.5510633,483.29449463,9.7405653,19.684196472
0.1078509092,2.58216882,483.08447266,10.186224937,19.73708725
0.1078509092,2.53193569,482.84860229,11.45753479,19.739583969
0.1078509092,2.4699502,482.57278442,12.702857018,19.739149094
0.1078509092,2.401227,482.26370239,13.585278511,19.734375
0.1225071251,2.32385468,481.92941284,14.110901833,19.844400406
0.1225071251,2.24269629,481.57034302,14.412526131,19.96875
0.1225071251,2.15810347,481.18258667,14.925014496,19.979166031
0.1225071251,2.09540892,480.73873901,16.507953644,19.984157562
0.1225071251,2.12238932,480.18289185,17.787612915,19.984157562
0.1225071251,2.1933856,479.62008667,16.81842804,19.979383469
0.1225071251,2.20984912,479.14532471,15.278635979,19.979383469
0.1225071251,2.21114969,478.69613647,14.468035698,19.984375
0.1225071251,2.2270205,478.25906372,13.623950005,19.989366531
0.1225071251,2.25090766,477.84890747,12.450428963,19.989583969
0.2142152041,2.26349139,477.47799683,11.02235508,19.989583969
0.2142152041,2.25612545,477.15396118,9.6153879166,19.989583969
0.2142152041,2.25210619,476.86978149,8.7983846664,19.989366531
0.2142152041,2.32893586,476.59649658,8.196393013,19.979383469
0.2142152041,2.45169592,476.36169434,7.0779623985,19.859592438
0.1928429455,2.51617265,476.18728638,6.1337432861,19.7445755
0.1928429455,2.59664798,476.03308105,5.8660378456,19.739583969
0.1928429455,2.69384074,475.88092041,5.9548377991,19.739583969
0.1928429455,2.79815912,475.72650146,6.2600383759,19.739583969
0.1928429455,2.88828969,475.56436157,6.8046107292,19.729600906
0.1928429455,2.94837046,475.38604736,7.6046519279,19.5
0.1928429455,2.9423945,475.18643188,8.8397769928,19.275390625
0.1928429455,2.83988142,474.9420166,11.313951492,19.370008469
0.1928429455,2.81735969,474.57855225,13.786245346,19.25
0.1928429455,2.88357067,474.18768311,14.157814026,19.015190125
0.1928429455,2.92122459,473.87908936,13.656970978,18.995008469
0.1407522261,2.96284318,473.59997559,13.470053673,18.9897995
0.1407522261,3.12683105,473.33285522,13.191791534,18.989583969
0.1407522261,3.43149781,473.08230591,12.745420456,18.989583969
0.1407522261,3.77759862,472.85247803,12.19040966,18.984592438
0.1407522261,3.99149179,472.64596558,11.582393646,18.864583969
0.1140507683,3.97023511,472.45251465,11.049384117,18.629991531
0.1140507683,3.9270184,472.22802734,10.591341972,18.505208969
0.1140507683,4.2289443,471.98144531,9.7810792923,18.499782562
0.1140507683,4.40437794,471.80422974,8.9022254944,18.494791031
0.1140507683,4.12453127,471.70779419,8.4887943268,18.4897995
0.1140507683,3.69816518,471.637146,8.2818746567,18.490016937
0.1140507683,3.38057899,471.57144165,8.105137825,18.504991531
0.1140507683,3.21446609,471.50286865,7.9654631615,18.634983063
0.1140507683,3.28300261,471.42376709,7.8743815422,18.870008469
0.1140507683,3.67160821,471.3303833,7.8429570198,18.994791031
0.0917396247,3.26861787,491.40499878,3.5342903137,19.886329651
0.0917396247,3.2444756,491.32092285,3.4309830666,19.948616028
0.0917396247,3.41413665,491.228302,3.0294086933,19.987918854
0.0917396247,3.6395483,491.15966797,2.5815291405,19.989583969
0.0917396247,3.74864483,491.0920105,2.4939627647,19.989583969
0.1081909761,3.75123739,491.01660156,2.5937538147,19.989583969
0.1081909761,3.73231006,490.93334961,2.7728118896,19.989583969
0.1081909761,3.76530528,490.84310913,3.0084347725,19.984592438
0.1081909761,3.90789533,490.74710083,3.3105187416,19.8647995
0.1081909761,4.09094143,490.64642334,3.833761692,19.634983063
0.114397563,4.2196126,490.52966309,4.9350161552,19.504774094
0.114397563,4.37831736,490.36340332,5.936355114,19.365016937
0.114397563,4.75992966,490.19030762,5.9686727524,19.125217438
